type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,10000000.0,C1439740840,19887819.06,9887819.06,C875288652,0.0,0.0,1.0
CASH_OUT,10000000.0,C29118015,10000000.0,0.0,C1379703840,0.0,10000000.0,1.0
TRANSFER,9887819.06,C1548903046,9887819.06,0.0,C2065423383,0.0,0.0,1.0
CASH_OUT,9887819.06,C1071702423,9887819.06,0.0,C28783325,801913.95,10165200.11,1.0
TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1.0
CASH_OUT,1448630.38,C942063884,1448630.38,0.0,C1317594509,1294571.45,2743201.82,1.0
TRANSFER,6648389.9,C67311634,6648389.9,0.0,C674603923,0.0,0.0,1.0
CASH_OUT,6648389.9,C1612816859,6648389.9,0.0,C836514715,2609209.55,9257599.45,1.0
TRANSFER,51424.22,C1887135298,51424.22,0.0,C1119742908,0.0,0.0,1.0
CASH_OUT,51424.22,C1977213426,51424.22,0.0,C1445058573,87252.78,138677.0,1.0
TRANSFER,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1.0
CASH_OUT,428239.03,C1057589740,428239.03,0.0,C511164301,293130.02,1456009.92,1.0
TRANSFER,52557.21,C437611850,52557.21,0.0,C830293590,0.0,0.0,1.0
CASH_OUT,52557.21,C483094763,52557.21,0.0,C1009901500,0.0,52557.21,1.0
TRANSFER,1462355.44,C2112073607,1462355.44,0.0,C399994587,0.0,0.0,1.0
CASH_OUT,1462355.44,C1049482889,1462355.44,0.0,C373339841,1544724.84,3007080.29,1.0
TRANSFER,27951.26,C722855847,27951.26,0.0,C866867675,0.0,0.0,1.0
CASH_OUT,27951.26,C476695686,27951.26,0.0,C90854025,10439.0,698752.71,1.0
TRANSFER,989311.12,C2035691205,989311.12,0.0,C2145664965,0.0,0.0,1.0
CASH_OUT,989311.12,C1177633466,989311.12,0.0,C1609979141,1009370.24,1998681.36,1.0
TRANSFER,865948.49,C321662798,865948.49,0.0,C1466511502,0.0,0.0,1.0
CASH_OUT,865948.49,C2109818783,865948.49,0.0,C197117096,0.0,865948.49,1.0
TRANSFER,30917.39,C1302461032,30917.39,0.0,C1058590682,0.0,0.0,1.0
CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1.0
TRANSFER,40458.0,C262165422,40458.0,0.0,C847172802,0.0,0.0,1.0
CASH_OUT,40458.0,C1657291163,40458.0,0.0,C684399107,561393.36,331179.02,1.0
TRANSFER,1016540.35,C638438531,1016540.35,0.0,C2146216948,0.0,0.0,1.0
CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1.0
TRANSFER,71693.42,C1103482150,71693.42,0.0,C2145121206,0.0,0.0,1.0
CASH_OUT,71693.42,C1845753498,71693.42,0.0,C967051629,0.0,71693.42,1.0
TRANSFER,472692.51,C892010542,472692.51,0.0,C935310781,0.0,0.0,1.0
CASH_OUT,472692.51,C145594916,472692.51,0.0,C1718370785,193065.83,665758.34,1.0
TRANSFER,122032.62,C133342319,122032.62,0.0,C1919617921,0.0,0.0,1.0
CASH_OUT,122032.62,C1167817015,122032.62,0.0,C1628037417,0.0,122032.62,1.0
TRANSFER,3606943.31,C1054903406,3606943.31,0.0,C755069790,0.0,0.0,1.0
CASH_OUT,3606943.31,C1011490419,3606943.31,0.0,C1919783086,0.0,3606943.31,1.0
CASH_OUT,112280.88,C609821524,0.0,0.0,C708118422,40512.49,152793.36,1.0
TRANSFER,171788.82,C392119936,171788.82,0.0,C1283539626,0.0,0.0,1.0
CASH_OUT,171788.82,C432562518,171788.82,0.0,C1529736160,19962.0,0.0,1.0
TRANSFER,9465988.82,C851016578,9465988.82,0.0,C1650562969,0.0,0.0,1.0
CASH_OUT,9465988.82,C91276418,9465988.82,0.0,C1220805115,0.0,9465988.82,1.0
TRANSFER,454511.73,C1322100754,454511.73,0.0,C580058151,0.0,0.0,1.0
CASH_OUT,454511.73,C1482588472,454511.73,0.0,C1751888979,140892.24,595403.98,1.0
TRANSFER,136983.26,C828966021,136983.26,0.0,C253711141,0.0,0.0,1.0
CASH_OUT,136983.26,C1036592129,136983.26,0.0,C133256042,0.0,136983.26,1.0
TRANSFER,326884.31,C237051726,326884.31,0.0,C1684081981,0.0,0.0,1.0
CASH_OUT,326884.31,C1259393771,326884.31,0.0,C275053310,337428.2,664312.51,1.0
TRANSFER,2352524.18,C1498028072,2352524.18,0.0,C70360442,0.0,0.0,1.0
CASH_OUT,2352524.18,C914179351,2352524.18,0.0,C413966770,1227902.12,3580426.31,1.0
TRANSFER,113338.99,C226697568,113338.99,0.0,C1045024523,0.0,0.0,1.0
CASH_OUT,113338.99,C371645181,113338.99,0.0,C895376277,3290608.15,3403947.14,1.0
TRANSFER,886592.76,C1027885522,886592.76,0.0,C201404620,0.0,0.0,1.0
CASH_OUT,886592.76,C1385592810,886592.76,0.0,C1755092826,112531.06,999123.82,1.0
TRANSFER,819503.92,C2020161235,819503.92,0.0,C1827219533,0.0,0.0,1.0
CASH_OUT,819503.92,C510717698,819503.92,0.0,C1469248112,255585.23,1470226.48,1.0
TRANSFER,636.0,C1819371332,636.0,0.0,C59681246,0.0,0.0,1.0
CASH_OUT,636.0,C1789723757,636.0,0.0,C236701409,0.0,636.0,1.0
TRANSFER,32382.96,C1291212648,32382.96,0.0,C301302016,0.0,0.0,1.0
CASH_OUT,32382.96,C1507237385,32382.96,0.0,C53062849,0.0,32382.96,1.0
TRANSFER,103056.0,C383698470,103056.0,0.0,C761769299,0.0,0.0,1.0
CASH_OUT,103056.0,C1859440956,103056.0,0.0,C1389963224,444182.13,547238.13,1.0
CASH_OUT,234377.29,C1737133410,0.0,0.0,C877378703,34937.86,269315.15,1.0
TRANSFER,1684039.12,C397247453,1684039.12,0.0,C227472046,0.0,0.0,1.0
CASH_OUT,1684039.12,C168686866,1684039.12,0.0,C803116137,32961658.25,34645697.37,1.0
TRANSFER,1842.0,C1032918138,1842.0,0.0,C34257403,0.0,0.0,1.0
CASH_OUT,1842.0,C323132484,1842.0,0.0,C1737682079,0.0,1842.0,1.0
TRANSFER,180967.56,C1482673200,180967.56,0.0,C1127207923,0.0,0.0,1.0
CASH_OUT,180967.56,C1196784232,180967.56,0.0,C165922010,95280.53,276248.1,1.0
TRANSFER,93083.27,C1904979167,93083.27,0.0,C2067685892,0.0,0.0,1.0
CASH_OUT,93083.27,C517122648,93083.27,0.0,C839403720,2466124.85,2559208.13,1.0
TRANSFER,5979556.06,C899260948,5979556.06,0.0,C1414206737,0.0,0.0,1.0
CASH_OUT,5979556.06,C1240594546,5979556.06,0.0,C579897687,0.0,5979556.06,1.0
TRANSFER,128133.0,C1300586295,128133.0,0.0,C786580223,0.0,0.0,1.0
CASH_OUT,128133.0,C921148283,128133.0,0.0,C129500962,160395.62,288528.62,1.0
TRANSFER,503793.25,C140477383,503793.25,0.0,C1169138113,0.0,95709.62,1.0
CASH_OUT,503793.25,C1260832016,503793.25,0.0,C930580526,10096055.39,10599848.64,1.0
CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1.0
TRANSFER,448004.86,C2088582248,448004.86,0.0,C534171533,0.0,0.0,1.0
CASH_OUT,448004.86,C949792674,448004.86,0.0,C1152369407,147828.66,595833.52,1.0
TRANSFER,90204.54,C151033820,90204.54,0.0,C1303889891,0.0,0.0,1.0
CASH_OUT,90204.54,C1295812229,90204.54,0.0,C1254182177,0.0,90204.54,1.0
CASH_OUT,577418.98,C1907944035,0.0,0.0,C541373010,0.0,577418.98,1.0
TRANSFER,21367.0,C1884262933,21367.0,0.0,C69223691,0.0,0.0,1.0
CASH_OUT,21367.0,C1032400193,21367.0,0.0,C760883565,898934.02,920301.02,1.0
TRANSFER,2395.29,C1015615322,2395.29,0.0,C503986394,0.0,0.0,1.0
CASH_OUT,2395.29,C50436894,2395.29,0.0,C1124184322,276538.59,470937.03,1.0
TRANSFER,7567170.36,C1215509660,7567170.36,0.0,C96222488,0.0,0.0,1.0
CASH_OUT,7567170.36,C1891733615,7567170.36,0.0,C1599314459,345425.4,7912595.75,1.0
TRANSFER,3372.0,C2049498532,3372.0,0.0,C1540407960,0.0,0.0,1.0
CASH_OUT,3372.0,C2002603307,3372.0,0.0,C1685866985,456659.44,460031.44,1.0
CASH_OUT,407005.78,C1948189565,0.0,0.0,C1059308371,0.0,407005.78,1.0
TRANSFER,360688.3,C739289668,360688.3,0.0,C432663857,0.0,0.0,1.0
CASH_OUT,360688.3,C62190783,360688.3,0.0,C1187610031,0.0,360688.3,1.0
TRANSFER,2070814.27,C511306069,2070814.27,0.0,C1776402146,0.0,0.0,1.0
CASH_OUT,2070814.27,C1115361466,2070814.27,0.0,C521252518,0.0,2070814.27,1.0
TRANSFER,238717.5,C492613437,238717.5,0.0,C74971191,0.0,0.0,1.0
CASH_OUT,238717.5,C1658110693,238717.5,0.0,C222052738,601511.4,671690.05,1.0
TRANSFER,18887.0,C725825783,18887.0,0.0,C236787500,0.0,0.0,1.0
CASH_OUT,18887.0,C1507825825,18887.0,0.0,C1603586973,131489.74,150376.74,1.0
TRANSFER,7937954.2,C2057200986,7937954.2,0.0,C1124319645,0.0,0.0,1.0
CASH_OUT,7937954.2,C1581001485,7937954.2,0.0,C2012612648,2716480.56,10654434.76,1.0
TRANSFER,39013.3,C1092667126,39013.3,0.0,C1482119856,0.0,0.0,1.0
CASH_OUT,39013.3,C888856721,39013.3,0.0,C202101281,924162.55,1089489.11,1.0
TRANSFER,152042.16,C1118399210,152042.16,0.0,C104038589,0.0,0.0,1.0
CASH_OUT,152042.16,C1395896953,152042.16,0.0,C45672156,710428.02,862470.18,1.0
TRANSFER,26950.06,C575969831,26950.06,0.0,C220147588,0.0,0.0,1.0
CASH_OUT,26950.06,C1112574505,26950.06,0.0,C30015547,255430.21,282380.27,1.0
TRANSFER,20314.97,C776336653,20314.97,0.0,C737099940,0.0,0.0,1.0
CASH_OUT,20314.97,C1545814282,20314.97,0.0,C183363284,1270005.54,1290320.51,1.0
TRANSFER,6188772.44,C979937832,6188772.44,0.0,C1787596520,0.0,0.0,1.0
CASH_OUT,6188772.44,C1440649048,6188772.44,0.0,C1477641326,6056796.74,12442836.61,1.0
TRANSFER,2757431.53,C1340596396,2757431.53,0.0,C487414422,0.0,0.0,1.0
CASH_OUT,2757431.53,C82669876,2757431.53,0.0,C1462250062,0.0,2757431.53,1.0
TRANSFER,7887.75,C1551140519,7887.75,0.0,C311151183,0.0,0.0,1.0
CASH_OUT,7887.75,C418271713,7887.75,0.0,C795853330,0.0,7887.75,1.0
TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1.0
CASH_OUT,31930.24,C1222717182,31930.24,0.0,C515442419,113287.58,145217.82,1.0
TRANSFER,212613.29,C1424554187,212613.29,0.0,C1294873831,0.0,0.0,1.0
CASH_OUT,212613.29,C1863248518,212613.29,0.0,C536599412,1370788.41,1583401.69,1.0
TRANSFER,581889.94,C518343264,581889.94,0.0,C596058183,0.0,0.0,1.0
CASH_OUT,581889.94,C541992132,581889.94,0.0,C715094437,359585.03,941474.97,1.0
TRANSFER,1783144.33,C1067826676,1783144.33,0.0,C57546675,0.0,0.0,1.0
CASH_OUT,1783144.33,C229433868,1783144.33,0.0,C978822470,1793786.8,3576931.13,1.0
TRANSFER,82806.2,C474735735,82806.2,0.0,C1737223057,0.0,0.0,1.0
CASH_OUT,82806.2,C1327670146,82806.2,0.0,C1480756205,0.0,0.0,1.0
TRANSFER,32690.68,C1813633369,32690.68,0.0,C586649123,0.0,0.0,1.0
CASH_OUT,32690.68,C1070694303,32690.68,0.0,C1612957594,2361188.1,2393878.78,1.0
TRANSFER,1270564.34,C1268743025,1270564.34,0.0,C802302527,0.0,0.0,1.0
CASH_OUT,1270564.34,C1805103048,1270564.34,0.0,C1167029703,0.0,1270564.34,1.0
TRANSFER,2885466.96,C739578791,2885466.96,0.0,C1562052816,0.0,0.0,1.0
CASH_OUT,2885466.96,C866414395,2885466.96,0.0,C315595990,28131.01,3268477.05,1.0
TRANSFER,334276.08,C1374233613,334276.08,0.0,C443044241,0.0,0.0,1.0
CASH_OUT,334276.08,C1006070662,334276.08,0.0,C1475265472,318089.61,652365.68,1.0
TRANSFER,3569720.42,C1985844506,3569720.42,0.0,C440567141,0.0,0.0,1.0
CASH_OUT,3569720.42,C2012983997,3569720.42,0.0,C365271329,0.0,3569720.42,1.0
TRANSFER,1566057.28,C646867271,1566057.28,0.0,C701554593,0.0,0.0,1.0
CASH_OUT,1566057.28,C1496808239,1566057.28,0.0,C737489499,0.0,1566057.28,1.0
TRANSFER,5032484.73,C1883768704,5032484.73,0.0,C1982874632,0.0,0.0,1.0
CASH_OUT,5032484.73,C253446049,5032484.73,0.0,C57938337,873589.17,5906073.9,1.0
TRANSFER,36359.57,C1167233065,36359.57,0.0,C528250681,0.0,0.0,1.0
CASH_OUT,36359.57,C1257654035,36359.57,0.0,C334259414,20206.65,56566.22,1.0
TRANSFER,506867.52,C1345605199,506867.52,0.0,C759668657,0.0,0.0,1.0
CASH_OUT,506867.52,C341811151,506867.52,0.0,C1795348373,0.0,458682.99,1.0
TRANSFER,1917497.63,C373557981,1917497.63,0.0,C114416170,0.0,0.0,1.0
CASH_OUT,1917497.63,C1510964909,1917497.63,0.0,C580102695,173507.14,2091004.76,1.0
TRANSFER,29988.0,C158964639,29988.0,0.0,C1661087818,0.0,0.0,1.0
CASH_OUT,29988.0,C756162144,29988.0,0.0,C1734856260,0.0,29988.0,1.0
TRANSFER,350789.59,C1709961291,350789.59,0.0,C1364728606,0.0,276871.71,1.0
CASH_OUT,350789.59,C1269861924,350789.59,0.0,C724251968,8785008.75,9135798.34,1.0
TRANSFER,1395850.55,C1296215617,0.0,0.0,C1429415136,260806.21,1656656.77,1.0
TRANSFER,93459.89,C1518273469,93459.89,0.0,C1076725693,0.0,0.0,1.0
CASH_OUT,93459.89,C1250676021,93459.89,0.0,C977089472,15825.7,109285.59,1.0
TRANSFER,435166.65,C1897851214,435166.65,0.0,C1118636317,0.0,0.0,1.0
CASH_OUT,435166.65,C743185292,435166.65,0.0,C1036804658,449215.85,884382.5,1.0
TRANSFER,21987.0,C725236553,21987.0,0.0,C417640852,0.0,0.0,1.0
CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1.0
TRANSFER,362152.77,C1484448573,362152.77,0.0,C1911678087,0.0,0.0,1.0
CASH_OUT,362152.77,C1825250063,362152.77,0.0,C321399553,282809.47,644962.23,1.0
TRANSFER,1649818.97,C369936121,1649818.97,0.0,C1347315975,0.0,0.0,1.0
CASH_OUT,1649818.97,C2052172437,1649818.97,0.0,C1401780750,560704.68,2210523.64,1.0
TRANSFER,387952.42,C374179954,387952.42,0.0,C1213274351,0.0,0.0,1.0
CASH_OUT,387952.42,C321872585,387952.42,0.0,C401911630,2070655.98,2222177.16,1.0
TRANSFER,44571.94,C1819568647,44571.94,0.0,C258309243,0.0,0.0,1.0
CASH_OUT,44571.94,C330892703,44571.94,0.0,C648682751,11984.0,0.0,1.0
TRANSFER,534255.94,C967325382,534255.94,0.0,C1259079602,0.0,0.0,1.0
CASH_OUT,534255.94,C1829721095,534255.94,0.0,C991247178,24559.0,558814.94,1.0
TRANSFER,213983.59,C286239409,213983.59,0.0,C151804423,0.0,0.0,1.0
CASH_OUT,213983.59,C578474227,213983.59,0.0,C265601701,0.0,213983.59,1.0
TRANSFER,217255.97,C1481880227,217255.97,0.0,C948441746,0.0,0.0,1.0
CASH_OUT,217255.97,C1291131466,217255.97,0.0,C1786011910,2115234.86,2332490.82,1.0
TRANSFER,1069508.42,C1582972194,1069508.42,0.0,C284364603,0.0,0.0,1.0
CASH_OUT,1069508.42,C1958391057,1069508.42,0.0,C1813915360,172254.0,1439496.96,1.0
TRANSFER,5188875.35,C1556710652,5188875.35,0.0,C1264872013,0.0,0.0,1.0
CASH_OUT,5188875.35,C1564479230,5188875.35,0.0,C203959811,11465.0,5020573.28,1.0
TRANSFER,4919642.57,C1457431353,4919642.57,0.0,C203170379,0.0,0.0,1.0
CASH_OUT,4919642.57,C693406382,4919642.57,0.0,C1514738968,1414095.92,6333738.49,1.0
TRANSFER,357836.57,C353840221,357836.57,0.0,C1679122685,0.0,0.0,1.0
CASH_OUT,357836.57,C198543509,357836.57,0.0,C824285986,51217.85,409054.43,1.0
TRANSFER,155761.29,C280136890,155761.29,0.0,C927108992,0.0,0.0,1.0
CASH_OUT,155761.29,C719370249,155761.29,0.0,C2024978323,192775.45,348536.74,1.0
TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1.0
CASH_OUT,7335355.57,C1223916377,7335355.57,0.0,C542934513,702100.11,8037455.68,1.0
TRANSFER,9977761.05,C154757729,9977761.05,0.0,C1895716929,0.0,0.0,1.0
CASH_OUT,9977761.05,C840795008,9977761.05,0.0,C1214752539,0.0,9977761.05,1.0
TRANSFER,35016.23,C397528199,35016.23,0.0,C1325281003,0.0,0.0,1.0
CASH_OUT,35016.23,C1267520613,35016.23,0.0,C801157832,65435.34,100451.57,1.0
TRANSFER,71372.0,C33339986,71372.0,0.0,C2120774041,0.0,0.0,1.0
CASH_OUT,71372.0,C313736303,71372.0,0.0,C935310781,613464.04,684836.04,1.0
TRANSFER,945131.85,C1324043104,945131.85,0.0,C797897879,0.0,0.0,1.0
CASH_OUT,945131.85,C809054944,945131.85,0.0,C264512063,119561.47,1064693.32,1.0
TRANSFER,736370.54,C1061149717,736370.54,0.0,C737745926,0.0,0.0,1.0
CASH_OUT,736370.54,C533706573,736370.54,0.0,C1063608678,556478.62,1292849.15,1.0
TRANSFER,82971.91,C1603043156,82971.91,0.0,C898953864,0.0,0.0,1.0
CASH_OUT,82971.91,C522399382,82971.91,0.0,C509018542,39316.96,122288.87,1.0
TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1.0
CASH_OUT,585010.21,C878935318,585010.21,0.0,C2122554602,15969.08,600979.29,1.0
TRANSFER,225850.53,C362274629,225850.53,0.0,C2097224214,0.0,0.0,1.0
CASH_OUT,225850.53,C478694396,225850.53,0.0,C310772625,5063600.9,5289451.43,1.0
TRANSFER,243028.65,C1664257559,243028.65,0.0,C1658994093,0.0,0.0,1.0
CASH_OUT,243028.65,C1427360526,243028.65,0.0,C410529823,441285.14,684313.79,1.0
TRANSFER,2249574.01,C853837808,2249574.01,0.0,C1750636426,0.0,0.0,1.0
CASH_OUT,2249574.01,C758510706,2249574.01,0.0,C1011054162,3785286.98,6034861.0,1.0
TRANSFER,13172.17,C1669581327,13172.17,0.0,C1697995801,0.0,0.0,1.0
CASH_OUT,13172.17,C11443462,13172.17,0.0,C1334228384,0.0,13172.17,1.0
TRANSFER,61487.67,C825902720,61487.67,0.0,C512979582,0.0,0.0,1.0
CASH_OUT,61487.67,C2064498880,61487.67,0.0,C1457751793,0.0,61487.67,1.0
TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1.0
CASH_OUT,156011.24,C877302181,156011.24,0.0,C2044342029,152239.96,308251.2,1.0
TRANSFER,36532.84,C905922907,36532.84,0.0,C2062739315,0.0,0.0,1.0
CASH_OUT,36532.84,C1588509166,36532.84,0.0,C1486240719,0.0,36532.84,1.0
TRANSFER,827921.27,C1767277816,827921.27,0.0,C1835346647,0.0,0.0,1.0
CASH_OUT,827921.27,C1304293347,827921.27,0.0,C957732076,1025081.63,1853002.91,1.0
TRANSFER,667043.9,C1221718544,667043.9,0.0,C29028630,0.0,0.0,1.0
CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1.0
TRANSFER,202978.65,C1932446672,0.0,0.0,C966173999,2122336.55,2325315.19,1.0
TRANSFER,1388951.5,C1186930189,1388951.5,0.0,C2069118895,0.0,0.0,1.0
CASH_OUT,1388951.5,C1476504573,1388951.5,0.0,C598780092,459273.45,1848224.95,1.0
TRANSFER,1215297.01,C22070941,1215297.01,0.0,C1908319524,0.0,0.0,1.0
CASH_OUT,1215297.01,C274359236,1215297.01,0.0,C1653022223,2497294.92,3712591.93,1.0
TRANSFER,337974.21,C2029593206,337974.21,0.0,C1780194403,0.0,0.0,1.0
CASH_OUT,337974.21,C1171102344,337974.21,0.0,C1505545472,0.0,337974.21,1.0
TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,1.0
CASH_OUT,147267.01,C1556029086,147267.01,0.0,C1479614331,107418.0,64210.56,1.0
TRANSFER,561374.78,C796147836,561374.78,0.0,C723898004,0.0,0.0,1.0
CASH_OUT,561374.78,C442133026,561374.78,0.0,C952759841,5726683.53,6288058.31,1.0
TRANSFER,5489302.04,C806769154,5489302.04,0.0,C519182481,0.0,0.0,1.0
CASH_OUT,5489302.04,C123757418,5489302.04,0.0,C346649476,1356390.81,6845692.85,1.0
TRANSFER,1021129.67,C1545338291,1021129.67,0.0,C372035143,0.0,0.0,1.0
CASH_OUT,1021129.67,C771564749,1021129.67,0.0,C2126217921,86245.92,1107375.59,1.0
TRANSFER,114017.19,C1785967281,114017.19,0.0,C68578357,0.0,0.0,1.0
CASH_OUT,114017.19,C305323219,114017.19,0.0,C1508275623,2822872.88,2936890.07,1.0
TRANSFER,112668.54,C994276793,112668.54,0.0,C670042954,0.0,0.0,1.0
CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1.0
TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1.0
CASH_OUT,967153.5,C1815828420,967153.5,0.0,C917661354,183670.2,1150823.7,1.0
TRANSFER,592737.43,C30736240,592737.43,0.0,C725738949,0.0,0.0,1.0
CASH_OUT,592737.43,C300034494,592737.43,0.0,C206270107,163646.39,756383.82,1.0
TRANSFER,202887.77,C155466948,202887.77,0.0,C1368205157,0.0,0.0,1.0
CASH_OUT,202887.77,C1064820575,202887.77,0.0,C26411328,0.0,202887.77,1.0
TRANSFER,339275.64,C427722942,339275.64,0.0,C2116826462,0.0,0.0,1.0
CASH_OUT,339275.64,C433192438,339275.64,0.0,C1002469873,1481576.03,1820851.68,1.0
TRANSFER,115881.21,C836452372,115881.21,0.0,C1661320351,0.0,0.0,1.0
CASH_OUT,115881.21,C819461207,115881.21,0.0,C814886797,4774288.04,4890169.26,1.0
TRANSFER,1398946.33,C1560394123,1398946.33,0.0,C1393670189,0.0,0.0,1.0
CASH_OUT,1398946.33,C1269420432,1398946.33,0.0,C237977902,0.0,1398946.33,1.0
TRANSFER,1170282.92,C1948396559,1170282.92,0.0,C538567441,0.0,0.0,1.0
CASH_OUT,1170282.92,C555990868,1170282.92,0.0,C1318550066,173264.14,1343547.06,1.0
TRANSFER,567932.31,C710887172,567932.31,0.0,C2057229481,0.0,0.0,1.0
CASH_OUT,567932.31,C1373739020,567932.31,0.0,C1576761892,0.0,567932.31,1.0
TRANSFER,361460.79,C877036651,361460.79,0.0,C748208035,0.0,0.0,1.0
CASH_OUT,361460.79,C136533160,361460.79,0.0,C178151720,991487.78,1352948.57,1.0
TRANSFER,7484125.12,C1486116303,7484125.12,0.0,C398541118,0.0,0.0,1.0
CASH_OUT,7484125.12,C99129129,7484125.12,0.0,C1179262893,62896.23,7547021.36,1.0
TRANSFER,1093155.19,C84753955,1093155.19,0.0,C203085340,0.0,0.0,1.0
CASH_OUT,1093155.19,C395947070,1093155.19,0.0,C1747066716,1966451.64,3059606.83,1.0
TRANSFER,128426.58,C1842985263,128426.58,0.0,C840755462,0.0,0.0,1.0
CASH_OUT,128426.58,C742996578,128426.58,0.0,C11731793,0.0,128426.58,1.0
TRANSFER,969259.07,C806145630,969259.07,0.0,C1088026094,0.0,0.0,1.0
CASH_OUT,969259.07,C457586283,969259.07,0.0,C379384197,85723.45,1054982.52,1.0
TRANSFER,1631640.02,C443233087,1631640.02,0.0,C1597258791,0.0,0.0,1.0
CASH_OUT,1631640.02,C1732115289,1631640.02,0.0,C262978946,705298.87,2336938.89,1.0
TRANSFER,99139.27,C831891422,99139.27,0.0,C1984865103,0.0,0.0,1.0
CASH_OUT,99139.27,C457849577,99139.27,0.0,C253226648,28766.55,127905.82,1.0
TRANSFER,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1.0
CASH_OUT,6215.44,C1351929617,6215.44,0.0,C842672981,191197.42,197412.85,1.0
TRANSFER,3640271.29,C1285761418,3640271.29,0.0,C2028641482,0.0,0.0,1.0
CASH_OUT,3640271.29,C108318597,3640271.29,0.0,C1038092429,6525.95,3646797.25,1.0
TRANSFER,931684.75,C101455775,931684.75,0.0,C1834538811,0.0,0.0,1.0
CASH_OUT,931684.75,C1888926728,931684.75,0.0,C1918631578,3608144.66,4539829.41,1.0
TRANSFER,1350574.58,C919766733,1350574.58,0.0,C623650025,0.0,0.0,1.0
CASH_OUT,1350574.58,C414078193,1350574.58,0.0,C907833742,2925591.98,4276166.57,1.0
TRANSFER,438224.6,C163085808,438224.6,0.0,C652285552,0.0,0.0,1.0
CASH_OUT,438224.6,C1238831225,438224.6,0.0,C296924123,320697.46,758922.05,1.0
TRANSFER,760625.76,C1611123412,760625.76,0.0,C1796277088,0.0,0.0,1.0
CASH_OUT,760625.76,C749159040,760625.76,0.0,C1749746216,128272.02,888897.78,1.0
TRANSFER,309254.05,C1323797959,309254.05,0.0,C986375360,0.0,0.0,1.0
CASH_OUT,309254.05,C906689307,309254.05,0.0,C1018466821,218535.44,527789.5,1.0
TRANSFER,283400.42,C1745208932,283400.42,0.0,C2118682140,0.0,0.0,1.0
CASH_OUT,283400.42,C2116041382,283400.42,0.0,C1772301094,2662439.92,2945840.34,1.0
TRANSFER,109028.8,C215685392,109028.8,0.0,C1679780828,0.0,0.0,1.0
CASH_OUT,109028.8,C1835596211,109028.8,0.0,C1502942700,674110.57,783139.37,1.0
TRANSFER,854550.85,C723006620,854550.85,0.0,C240791931,0.0,0.0,1.0
CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1.0
TRANSFER,167715.53,C5594712,167715.53,0.0,C69798076,0.0,0.0,1.0
CASH_OUT,167715.53,C710580864,167715.53,0.0,C349231889,492360.21,660075.73,1.0
TRANSFER,1932200.59,C1448304922,1932200.59,0.0,C1082976131,0.0,0.0,1.0
CASH_OUT,1932200.59,C1900295340,1932200.59,0.0,C2032646914,0.0,1932200.59,1.0
TRANSFER,829885.13,C633571752,829885.13,0.0,C22428002,0.0,0.0,1.0
CASH_OUT,829885.13,C1179900921,829885.13,0.0,C2021579766,13276462.12,14106347.25,1.0
TRANSFER,42789.93,C353411083,42789.93,0.0,C803277933,0.0,0.0,1.0
CASH_OUT,42789.93,C1799683256,42789.93,0.0,C2124012245,0.0,42789.93,1.0
TRANSFER,136562.78,C1391703729,136562.78,0.0,C1707583711,0.0,0.0,1.0
CASH_OUT,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,1.0
TRANSFER,82767.31,C447204018,82767.31,0.0,C1405076025,0.0,0.0,1.0
CASH_OUT,82767.31,C1447707746,82767.31,0.0,C133385139,401173.22,483940.53,1.0
TRANSFER,2776135.33,C432219684,2776135.33,0.0,C926776113,0.0,0.0,1.0
CASH_OUT,2776135.33,C718213394,2776135.33,0.0,C1307403006,0.0,2776135.33,1.0
TRANSFER,4243468.19,C244956323,4243468.19,0.0,C1079262309,0.0,0.0,1.0
CASH_OUT,4243468.19,C175411270,4243468.19,0.0,C1082242132,698483.22,4941951.41,1.0
TRANSFER,530733.43,C176579882,530733.43,0.0,C1049193275,0.0,0.0,1.0
CASH_OUT,530733.43,C1486070505,530733.43,0.0,C1428831661,233066.99,763800.42,1.0
